id,name,place_type,latitude,longitude,population
741718303,Kamāch,village,34.5636758,72.8115912,
741718304,Kandar,village,34.6929107,72.799952,
741718305,Bar Kābulgrām,village,34.6549657,72.7957953,
741718306,Palosai,village,34.5006432,72.816644,
741718307,Chīr,village,34.6016283,72.8067606,
741718308,Chūrāna,village,34.6291023,72.7571402,
741718309,Bihār,village,34.6187338,72.771169,
741718310,Atāullāh,village,34.5835568,72.7997462,
741718311,Biliani,village,34.5227997,72.7767658,
741718312,Kotlai,village,34.5930742,72.8096184,
741718313,Bar Jatkūl,village,34.7328766,72.8164765,
741718314,Gumbat,village,34.6043539,72.7883743,
741718315,Derai,village,34.5863373,72.7853277,
741718316,Garhi,village,34.4930423,72.8298934,
741718317,Kūz Jatkūl,village,34.7258735,72.8042142,
741718318,Bimbal,village,34.5040229,72.7847902,
745300884,Diliārai,village,34.519287,72.8262853,
745300893,,village,34.4393338,72.8211083,
745300903,Pata Bānda,village,34.468498,72.8550073,
745300908,Manjākot,village,34.4520186,72.7901486,
745300913,Karor,village,34.4631668,72.8048447,
745300916,Itwāra,village,34.4516955,72.8311997,
745300922,Khander,village,34.4933667,72.8461011,
745300925,Kotkal,village,34.4670441,72.8647067,
745300929,Karna,village,34.5072392,72.7680052,
745300934,Nadrai,village,34.4689826,72.8348247,
745300938,Kunrai,village,34.4827129,72.8548113,
745300942,Nāranj,village,34.5130872,72.8313015,
745365478,Harer Tarla,village,34.4267536,72.8388355,
745365483,Maira,village,34.4014551,72.7822997,
745365484,Kihāra,village,34.3700739,72.8390327,
745365488,Kai,village,34.3793733,72.815519,
745365489,Tetai,village,34.398272,72.7896784,
745365490,Paraniāl,village,34.4288203,72.7933531,
745365492,Darband,town,34.3654635,72.8601862,
745365494,Mahābara Utla,village,34.4070125,72.811202,
745365496,Cham,village,34.4161502,72.838522,
745466046,Zer Largai,village,34.3485768,72.8241167,
745466052,Kāli,village,34.208723,72.7919192,
745466057,,village,34.3010679,72.8205916,
745466060,Sawabi,village,34.1313431,72.8566827,
745466067,Gandaf,village,34.1204895,72.6875607,34660
745466069,Bragh,village,34.2147733,72.8010998,
745466070,Shera,village,34.2013875,72.7950855,
745466072,Garhi,village,34.2853943,72.8124525,
745466075,Maira,village,34.1375193,72.8611973,
745466078,Dokāni,village,34.3437233,72.8671027,
745466081,Kirpaliān,village,34.2887809,72.8476194,
745466083,Baitgali,village,34.3286555,72.8181158,
745466090,Kaneri,village,34.2775893,72.8136343,
745511527,Murādpur,village,34.1432532,72.93451,
745511634,Nara Akhoonkhail,village,34.0653745,72.8568931,
745511642,Nadikihāri,village,34.1020966,72.8178938,
745511649,Jam,village,34.1577665,72.9224593,
745511653,Chinjaliāla,village,34.1051819,72.9488659,
745511658,,village,34.0945515,72.8375033,
745511662,Bir,village,34.1626308,72.9565541,
745511666,Choi Kiari,village,34.0952777,72.800718,
745511668,Darwāza,village,34.0917955,72.9506295,
745511672,Soha,village,34.1370801,72.9672407,
745521540,Chora,hamlet,34.1226322,72.8833064,
746286684,Chilmissdass,village,35.9779688,74.3238989,
746912854,Sarti,village,32.4440302,75.7841238,
747012666,Buni,town,36.2700603,72.2625054,
747740220,Jalalabad,town,35.8801667,74.4967122,
747749289,Jagot Jutal,village,35.9925747,74.3238264,
747749296,Gowatchi Nomal,village,36.174283,74.2791754,
747797741,Zarabad,hamlet,36.4309057,74.8958606,
752260178,Sumayar Nagar,village,36.3053692,74.6546555,
752260436,Fiazabad Hunza,hamlet,36.3144365,74.7050763,
752322947,Telichi,village,35.5756188,74.6294285,
752645241,Nasirabad Hindi,village,36.2646364,74.5232841,
752645245,Hussinabad,village,36.2507285,74.3898927,
752658621,Khuramabad,hamlet,36.4394867,74.9127901,
752690279,Lurg,village,35.5889346,73.500939,
752732704,Darband,village,34.3347995,72.8801485,
752803242,Khudabad,village,36.6815982,74.8194087,
752803403,Baltit,village,36.3257281,74.6689153,
756382658,Kasol,town,32.0104317,77.3166036,
756382662,Malana,village,32.0618005,77.260022,
761058472,Stovari,hamlet,32.2467967,76.2962416,
763626422,Phinter,village,32.5829996,75.5430866,
763646730,Nagrotu,village,32.6454115,75.3919468,
763655953,Kihar,hamlet,32.7654813,75.9664773,
769392662,Khyber,village,36.5777701,74.7961098,
769392663,Chalapan,hamlet,36.5938224,74.8574788,
769392664,Morkhun,village,36.6131432,74.8646036,
769392665,Gircha,hamlet,36.6490393,74.8468631,
769392666,Gojal,village,36.6176353,74.8632045,
769415719,Jun Kharchanai,village,36.8594554,75.0349276,
772484612,Ziārat,hamlet,36.4876086,75.1377922,
772484626,Mulungūtti,hamlet,36.4940115,75.1948715,
772503780,Farmanabad Shimshal,hamlet,36.4615061,75.2463452,
772503880,Kut Dūr-i-Dasht,hamlet,36.4812609,75.2403793,
772708705,Hispar,village,36.1718664,74.9942177,
773389799,Kakei,village,32.4486149,76.2972043,
773389895,Tur,village,32.4585254,76.2986252,
773398599,Holi,village,32.3286303,76.5539254,
773402054,Uparli Tiyari,hamlet,32.3433703,76.5509972,
773402596,Klah,hamlet,32.3527662,76.5714107,
773592738,Barsheni,village,32.0009451,77.4400343,
773641541,Sathli,hamlet,32.448243,76.5649351,
773641745,Sandi,hamlet,32.4575749,76.5996142,
773643303,Katra,town,32.9924858,74.9318127,8152
773648138,Mumbardhar,hamlet,32.5046093,76.4405082,
773679096,Datuin,village,32.7086236,76.3308095,
774228770,Shumra,village,32.7172014,76.2911825,
774228903,Dehra,hamlet,32.7128561,76.302966,
774228959,Kalprai,village,32.7078478,76.31565,
774244427,Chanju,village,32.7206376,76.28248,
774244777,Bagheigarh,village,32.7465712,76.2341856,
774258540,Kathwar,village,32.7479187,76.2295373,
774271173,Nakrod,village,32.7820657,76.1566477,
774271457,Chilli,village,32.8078078,76.1450003,
774295212,Teesa,town,32.8322237,76.1538308,
774295371,Shikari Nala,village,32.8340467,76.1646817,
774310688,Dori,village,32.8441585,76.1493975,
774330253,Khushnagri,village,32.8578426,76.1551833,
774355762,Drumas,village,32.8824275,76.153029,
774376549,Taraila,hamlet,32.9201648,76.1525869,
774708423,Ayun,hamlet,35.7159081,71.77039,
775411411,Killar,village,33.0804585,76.4014977,
775414663,Phindpar,village,33.023319,76.4271866,261
786582302,Jagatsukh,village,32.1997506,77.2018682,
795826238,Shanag,village,32.2816178,77.1708259,
795847251,Goshal,village,32.2739806,77.1749407,
798679431,Chehri,village,32.9945468,76.4346538,
798686796,Purthi,village,32.9138519,76.4659754,500
806252554,Kais,hamlet,32.0188957,77.1293182,
806252555,Haripur,village,32.1458108,77.1756974,
806252556,Karasu,village,32.0363202,77.136159,
806252557,Gojra,village,32.184759,77.1987044,
806252558,Sarsai,village,32.1386545,77.1731121,
806252559,Sajla,village,32.1734203,77.1916589,
806252560,Ghordraur,hamlet,32.1030738,77.1525694,
806252561,Karjan,village,32.1612848,77.1894024,
806252563,Chhaki,village,32.1252582,77.1660719,
806252564,Marhi,village,32.1175953,77.1632182,
806252565,Mansari,village,32.1538129,77.1798237,
806252566,Larankelo,village,32.0904057,77.1447411,
806252567,Archhandi,village,32.0693736,77.1372315,
809944575,Kurched,hamlet,32.7592835,76.5571565,
809951557,Madgran,village,32.7447644,76.6334884,700
809962143,Kuraki,hamlet,32.7352838,76.6355282,
810016446,Kukumseri,village,32.6991438,76.6869711,
810046577,Nojum,hamlet,32.6932186,76.6838687,
810047135,Kishorl,village,32.6795857,76.7076486,
810047200,Sukoli,hamlet,32.6980204,76.6775746,
810052789,Dandak,hamlet,32.652716,76.8102277,
810058289,Delra,hamlet,32.6443874,76.8267327,
810064398,Jahlmah,village,32.6364923,76.8643587,
810072213,Shansha,village,32.6161614,76.9015548,
810144667,Kuarsi,village,32.3531373,76.4556957,
810144860,Ruring,hamlet,32.602635,76.9374484,
810145156,Kirting,village,32.6133675,76.9125556,
810166517,Karing,village,32.6008791,76.9424715,
810166651,Tholong,village,32.5734219,76.9567003,
811008663,Patti,village,32.0730286,76.5388913,
811008699,Banotu,village,32.0776883,76.5347256,
811008725,Beogran,village,32.0700304,76.5483556,
811008748,Ustehar,village,32.0694101,76.5521727,
811008844,Panchrukhi,village,32.0558649,76.5658202,
811008873,Baloo,village,32.0686346,76.5560944,
811008912,Rajpur,village,32.0846367,76.529026,
811009629,Bhuana,village,32.0106093,76.5922362,
811009917,Karodi,village,32.0236336,76.590926,
811009993,Agojar,village,32.0307147,76.5830617,
811009999,Lower Agojar,village,32.0270501,76.5861851,
811016068,chauki,village,32.0078233,76.5970168,
835513527,Baroha,village,33.8080566,73.2330575,
835518355,Behrain,town,35.2078012,72.5473968,
835518866,Madyan,town,35.1412913,72.5374404,
835525830,Tarshing,village,35.2348022,74.7335875,
844575689,Kalam,town,35.4861081,72.5845788,
847322667,Ouch,village,34.7291138,72.0163248,
847676752,Gaglundi Malahn,hamlet,32.0776352,76.8051287,
847676970,Dyot,village,32.0505635,76.8265417,
847677092,Multhan,village,32.0414722,76.8414155,
847677331,Sarla,hamlet,32.065877,76.8057258,
848315040,Lower Bara Bhanghal,hamlet,32.3227209,76.8105857,
848317024,Upper Bara Bhanghal,hamlet,32.3246398,76.813563,
848389490,Utmanzai,town,34.187678,71.7648372,30747
848389502,Tangi,town,34.301484,71.6518839,33012
848389506,Mera Umarzai,town,34.2367952,71.7269,
848389512,Warsak,town,34.1658457,71.4172982,
848389519,Nisatta,town,34.1018673,71.7964229,
848390459,Dargai,village,34.5068503,71.9023615,
848390462,Malakand,town,34.5730269,71.9318872,
848564028,Sangchar,village,32.1664947,77.1521786,
848576147,Baragran,village,32.1348183,77.1459166,
848576347,Pangan,village,32.1574073,77.1605458,
848576378,Patlikuhal,village,32.1176771,77.1472783,
850002889,Zando Banda,village,34.0717357,72.0411442,
850002962,Khali Rokhan,village,34.0818046,72.04067,
850003058,Sowkai,village,34.0953058,72.0436141,
850003119,Ghalla Dher,village,34.0504847,72.0530198,
850003777,Taj Akbar Kle,village,34.0923635,72.04907,
850003935,Khat Kalay,village,34.0773968,72.0416495,
850069267,Baghdada,town,34.2293375,72.0159365,20735
851016322,Jadiyala,village,32.0724758,76.5881433,
851016925,Saliyana,village,32.0669516,76.5674887,
851020485,Jandpur,village,32.0660143,76.5980005,
853160027,Galllu Langha,village,32.1293097,76.5630902,1500
856415545,Salli,village,32.2888909,76.2376231,
856912863,Tarakey,village,34.3060292,71.6794135,
857242027,Battagram,town,34.2193996,71.6260552,23835
857267316,Dhakki,village,34.3043699,71.7740166,
857338082,Harichand,town,34.3846736,71.8048498,
857345873,Katozai,village,34.2814528,71.5990685,
857352670,Kangra,village,34.2008471,71.6031845,10311
857566935,Tarnab,village,34.2196762,71.6814737,9737
857576508,Turangzai,village,34.2157207,71.7475967,
857583466,Rajjar,village,34.1688508,71.75397,
857596453,Mandani,village,34.3448078,71.7864319,
857598485,Matta Mughal Khel,village,34.2819274,71.5641584,
857599441,Mirzadher,village,34.2560827,71.6554019,
857599891,Muhammad Nari,village,34.2342537,71.839126,
859241821,Akbarpura,village,34.0582499,71.7207451,
859241835,Gulozai,village,34.0587492,71.6600465,7018
860121034,Surizai Payan,village,33.9629874,71.6064251,
860121035,Musa Zai,village,33.9718,71.607906,
861005189,Urmar Payan,village,33.9610081,71.730107,
861237710,پیر پیائی,village,33.9950499,71.9031043,
861687418,Naggar,town,32.1132488,77.1640042,
863447159,Nahaqi,village,34.102751,71.6147732,
864470967,Bahang,village,32.2756255,77.1811438,
864682613,Kheshgi Payan,village,34.0437779,71.9016928,34162
866466017,Jabba Khattak,village,33.8988465,71.8864828,
866466021,Khesarey,village,33.8948391,71.94162,1774
866466041,Ziarat Kaka Sahib,village,33.9270307,72.0357403,
866466050,Tangi Khattak,village,33.9475638,72.0058191,
866502516,Cherat,village,33.8241769,71.8965727,
866502527,Mir Kalān,village,33.8179263,71.9457039,
866502561,Ganjan,village,33.844164,71.820477,
866502572,Spin Khak,village,33.8652507,71.7668009,
866502627,Bakhtal,village,33.852196,71.8910078,
866502632,Shahkot Payan,village,33.8631919,71.8606656,
866502655,Asha Khel,village,33.8818924,71.9918997,
866558663,Matanni,village,33.7990987,71.5616116,
866558665,Maryamzai,village,33.8306653,71.5926979,
866558667,Taila Band,village,33.8739569,71.6309628,
866558684,Garhi Chandan,village,33.827547,71.7059984,
866558687,Aza Khel,village,33.8029501,71.6210064,
866558697,Adezai,village,33.7871153,71.5746579,
866575439,Chamkani,village,34.0054056,71.6491589,
866575447,Jallozai,village,33.9128572,71.8177304,
866575454,Dagbehsood,village,33.9863346,71.787003,
866575461,Dagi Jadeed,village,33.9905112,71.8246662,
866575465,Azakhel Bala,village,33.9965822,71.8566975,
866575486,Alizai,village,33.9434223,71.5490486,
866575491,Achini Payan,village,33.9668323,71.4680562,
866575494,Bahadur Khan Kalay,village,33.9664052,71.5523419,
866575496,Sangoo,village,33.9346507,71.471661,
866575507,Sarband,village,33.9373567,71.4857373,
866575538,Masho Gaggar,village,33.9035968,71.5430722,
866575553,Masho Khel,village,33.9067312,71.4992985,
866575556,Sheikhan,village,33.9074436,71.4738926,
866585414,Gajju Khel,village,33.8035262,72.0258221,
866585417,Nizampur,village,33.785129,72.0231207,
866585419,Kamar Sai,village,33.7805249,72.0334884,
866585447,Gāru,village,33.8094736,71.9900738,
866595462,Musa Darra,village,33.7478722,71.8275151,
866595471,Mazāri Tang Pāyān,village,33.7448747,71.9281086,
866595474,Jina Kor,village,33.776129,71.7761883,
866595480,Khūi,village,33.7639997,71.733788,
866641261,Manduni,village,33.6759679,71.88728,
866641263,Shādipur,village,33.6602525,71.9760289,
866641266,Pari,village,33.6630499,72.0263471,
866641267,Chorlakki,village,33.5920716,71.94101,
866641272,Kirri Shaikhan,village,33.566901,71.8975797,
866641282,Bāta,village,33.7379443,72.0462384,
866644046,Jabbar,village,33.546121,71.8738203,
866644048,Banda Gul Hasan,village,33.5344584,71.8203557,
866644049,Kamar,village,33.5299356,71.9551807,
866646596,Khushhāl Garh,village,33.4828795,71.9041618,
866646601,Tilkan,village,33.4914886,71.7926946,
866646602,Nakband,village,33.4656676,71.8025769,
866646631,Jalwa,village,33.5367153,72.0216909,
866646633,Mari,village,33.5249527,72.0058732,
866650946,Billitāng,village,33.5241229,71.5576902,
866650949,Gandialy Bala,village,33.5290944,71.6136251,
866650954,Togh,village,33.5407216,71.5123716,
866650957,Togh Bāla,village,33.5563158,71.4993253,
866650973,Ghorzai,village,33.5089046,71.7275634,
866650984,Kot,village,33.4748804,71.5558019,
866659854,Surgul,village,33.5100962,71.3823563,
866659857,Mirbash Khel,village,33.5626099,71.3952985,
866659865,Bar,village,33.5671871,71.3209691,
866679667,Ghariba,village,33.6519651,71.7600789,
866679677,Kamar Dand,village,33.6246679,71.7523542,
866679685,Shera Khel,village,33.728665,71.7008557,
866679689,Khwāja Khel,village,33.6696821,71.8110623,
866679698,Okho Warsak,village,33.7079613,71.4924588,
866679699,Rukhan Khel,village,33.7402283,71.6232648,
866679701,Bul Dheri,village,33.7604961,71.605412,
866679702,Kuz Pakhi,village,33.7415131,71.6515889,
866679708,Tandi Kaley,village,33.6802505,71.5382257,
866679710,Shahabuddin Mela,village,33.6870236,71.5075641,
866679712,Qasim Khel,village,33.6895647,71.4959,
866679717,Kalla Khel,village,33.7325196,71.5249028,
866679730,Bosh Khel,village,33.6468207,71.5013852,
866679733,Sheni Kalay,village,33.6721031,71.543014,
866679739,Ghamkol Sharif,village,33.6273958,71.4375928,
866679741,Khapiango,village,33.6561089,71.4497151,
866704257,Shah Muhammad Wāli,village,33.0580682,71.9346585,
866704259,Kani,village,33.0645422,71.767632,
866704261,Rakhwan,village,33.0846806,71.7168203,
866704263,Makhad,village,33.1308376,71.736733,
866704266,Dhok Būte,village,33.0606579,71.7114987,
866704273,Jabbi,village,33.094029,71.9914785,
866704275,Zara Nakka,village,33.1500984,71.8168988,
866704276,Nowl Nakka,village,33.1232183,71.8489995,
866704277,Bhata,village,33.0783519,71.7925229,
866704279,Trāp,village,33.0527447,71.9051328,
866704282,Dakhni,village,33.3139317,71.8290868,
866704285,Jhamat,village,33.2927949,71.9190479,
866704287,Malhawali,village,33.282007,71.9707084,
866704289,Lakrimar,village,33.2275303,71.8697705,
866704292,Dhok Phali,village,33.1521105,72.0213475,
866704302,Bhāndarbara,village,33.4300158,71.9756448,
866704307,Jand,town,33.4317702,72.0196309,
866704310,Jaba,village,33.3610423,71.9302024,
866706727,Multan Khurd,village,33.0367093,72.0141792,
866706728,Chakki,village,33.0197898,71.834065,
866706729,Bor Khui,village,33.0488599,71.6122785,
866706730,Jhamra,village,33.0065468,71.6587987,
866706731,Pīr Pihāi,village,33.0104335,71.7011991,
866752967,Muhabbat Khel,village,33.0062588,71.0270848,
866752971,Chukara,village,33.0320234,71.0317197,
866752973,Ghundi Kala,village,33.0455504,71.0231366,
866752974,Ahmadabad (Lundkamar),village,33.0350456,70.990521,
866752975,Shah Qaisar Banda,village,33.0000685,70.9972158,
866752988,Gardi,village,32.9413103,71.2385717,
866752991,Danguri Bānda,village,33.0302964,71.0996976,
866752994,Bānda Wanki,village,33.0150398,71.1007276,
866752995,Takht-e-Nasarati,village,33.0071226,71.0880246,
866752998,Banda Najib,village,33.0062588,71.053864,
866753008,Dangar Kāt Bānda,village,33.0002124,71.5983739,
866753010,Chāpri,village,32.9771747,71.389462,
866753013,Nasarwāla,village,32.9637813,71.3262906,
866753014,Tola Mangli,village,32.9754466,71.4516034,
866753017,Narmia,village,32.9626291,71.2268987,
866753028,Kamma Maila,village,33.0469893,71.6687551,
866753030,Paruz Khel,village,33.0260142,71.6132928,
866753034,Buibuli,village,33.0242517,71.422421,
866753037,Kuch,village,33.0065468,71.5286794,
866753039,Pshe Kona,village,33.0039555,71.5673032,
866834074,Hayat Kala,village,33.0327265,70.9402658,
866834079,Māndāu,village,33.032743,70.8360257,
866834082,Albogh Ki,village,33.0115851,70.827271,
866834086,Domel,village,33.0227044,70.7572975,
866834090,Adin Gul Kili,village,33.0084182,70.7968869,
866834098,Banda Babul Khel,village,33.0315546,71.0050796,
866834101,Shahidan Kala,village,33.0112972,70.9185948,
866834105,Adām Khān Waligai,village,33.0082742,70.8773961,
866846481,Mishar Kili,village,33.0183504,70.5558744,
866846494,Gala Khel,village,33.0159034,70.5486646,
866846500,Miānji Khel,village,33.0092819,70.5323568,
866846512,Kurram Garhi,village,33.0302964,70.5242887,
866846518,Land Bāzār,village,33.0154716,70.512444,
866846570,Dharma Khel,village,33.0013642,70.6489577,
866846583,Sikandar Khel,village,33.0124488,70.6530347,
866846594,Saiyid Khel,village,33.0317356,70.7134595,
866846603,Basyakhel,village,33.0233881,70.6156125,
866854925,Malli,village,33.2543784,70.5081525,
866854928,Masta Khel,village,33.2738992,70.5090108,
866854933,Biland Khel,village,33.3165138,70.5445447,
