sample_id,area,longitude,latitude,is_top200,temperature,rainfall,label,elevation,distance_to_nearest_settlement_km,annual_area_change_km2_per_year,growth_data_available,label_source,matched_event_id,matched_event_name,match_distance_km,matched_reference_row,label_method,label_provenance_status,geographic_group_025deg
98,0.058166805,74.66334375,34.89914626,0,-0.81,1.73,0,4283,14.19674607145165,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.31297086722317,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
99,0.015314678,74.66109142,34.89794925,0,-0.81,1.73,0,4289,13.992300393315196,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.47431149076271,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
100,0.040081308,74.65523659,34.9089458,0,-0.81,1.73,0,3954,14.933940658747588,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.3538722539369,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
101,0.004798301,74.65700038,34.9112918,0,-0.81,1.73,0,3924,15.233859023001106,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.070508875337104,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
102,0.022870294,74.67170067,34.91750142,0,-0.81,1.73,0,3685,16.371837599750652,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.19138066353919,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
103,0.070218064,74.63777549,34.91427735,0,-0.81,1.73,0,4025,15.052379569867586,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.076107510072895,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
104,0.007837067,74.64149452,34.908184,0,-0.81,1.73,0,4235,14.478181618022337,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.667503339126,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
105,0.006702339,74.66943133,34.84968327,0,-0.81,1.73,0,4381,9.789038168416488,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,42.68506934841758,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
106,0.002600632,74.61985869,34.88768104,0,-0.81,1.73,0,4155,11.835866349318332,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.3192482054764,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
107,0.013224256,74.70387386,34.93927691,0,-2.4,1.63,0,4407,15.481996260274268,-2.999999999999999e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,32.51736765796198,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
108,0.001779995,74.69752986,34.94427016,0,-2.4,1.63,0,4401,15.95144727005282,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.999276466537342,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
109,0.002401558,74.70105045,34.94410298,0,-2.4,1.63,0,4430,15.637739319819842,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.997006578477617,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
110,0.037073374,74.70481959,34.94588415,0,-2.4,1.63,0,4502,15.2671057609077,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.780961673107633,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
111,0.004281044,74.69266512,34.92979535,0,-2.4,1.63,0,4256,16.714224375372062,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,33.63377246703941,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
112,0.001337982,74.7013803,34.93388233,0,-2.4,1.63,0,4326,15.833726838032169,-2.999999999999999e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,33.12721207348466,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
113,0.000720789,74.70231031,34.93488782,0,-2.4,1.63,0,4342,15.725481248046044,-2.999999999999999e-05,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,33.01112156097154,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
114,0.014837403,74.67969938,34.94624562,0,-0.81,1.73,0,4045,17.52746881757138,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.93602952477195,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
115,0.003865366,74.67902526,34.94555156,0,-0.81,1.73,0,4046,17.59871353804198,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,32.01993316312018,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
116,0.002970242,74.63292619,34.95850199,0,-0.81,1.73,0,4307,14.324661470023091,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.4107197392788,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
117,0.014775581,74.62434194,34.9763622,0,-0.81,1.73,0,4090,13.666421152598891,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.725869445129128,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
118,0.002605537,74.62221615,34.97618927,0,-0.81,1.73,0,4090,13.471914085176982,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.802767102866863,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
119,0.002370531,74.62260571,34.9750584,0,-0.81,1.73,0,4097,13.49068076890668,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.91150180966337,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
120,0.009916075,74.62626473,34.97401623,0,-0.81,1.73,0,4118,13.807728394795417,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.922715103076033,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
121,0.007814578,74.57913492,34.98624845,0,-0.81,1.73,0,4394,9.87205130128858,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,30.215573869554973,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
122,0.007036089,74.56810286,34.98634912,0,-0.81,1.73,0,4414,8.921620633149887,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,30.652607028674755,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
123,0.045758286,74.72677336,34.98920829,0,-2.4,1.63,0,4331,11.61286938407702,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.939458913435484,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
124,0.008643049,74.71408814,34.96681237,0,-2.4,1.63,0,4367,14.022738810984814,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.42939393840748,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
125,0.001655075,74.71904414,34.96831927,0,-2.4,1.63,0,4417,13.568034187624445,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.25461718418557,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
126,0.002716493,74.71860977,34.96664379,0,-2.4,1.63,0,4418,13.71851905510611,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.440876279625577,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
127,0.033998073,74.58905736,35.00718898,0,-0.81,1.73,0,4447,11.5952533050557,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.729344819656653,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
128,0.006086882,74.57130681,35.00818822,0,-0.81,1.73,0,4466,10.2402044341116,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.376596049305412,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
129,0.008929872,74.64284011,35.03326017,0,-0.81,1.73,0,4561,16.29548451003862,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.199155623782392,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
130,0.009609989,74.55165716,35.02151992,0,-0.81,1.73,0,4418,9.75043995035771,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.04186243421841,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
131,0.00712462,74.44605283,35.06650357,0,-0.81,1.73,0,3754,12.179825206573556,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.13486593390559,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_297
132,0.001658927,74.4954593,35.05536548,0,-0.81,1.73,0,3851,10.78781417435692,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.464078946677162,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_297
133,0.00149061,74.49389571,35.05745938,0,-0.81,1.73,0,3882,10.995152904287387,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.408547557878457,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_297
134,0.004357877,74.70881434,35.0983914,0,-2.4,1.63,0,4531,8.445253342462454,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,14.871615752993527,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
135,0.00243958,74.68531016,35.0515191,0,-0.81,1.73,0,4234,11.951767436753215,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.30036611606779,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
136,0.002225349,74.68580173,35.05200085,0,-0.81,1.73,0,4231,11.887249878425347,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.24030104527741,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
137,0.011703045,74.63480063,35.04426149,0,-0.81,1.73,0,4323,16.458185116675345,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,22.292833319661586,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
138,0.045414669,74.56548827,35.16665434,0,-0.81,1.73,0,3749,10.94575699669942,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,15.990764907643149,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
139,0.007681813,74.51519235,35.14988652,0,-0.81,1.73,0,4116,15.883129532606338,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.922572646138192,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
140,0.081593171,74.61605261,35.19271716,0,-0.81,1.73,0,3601,5.64634299993153,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.585491394433586,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_298
141,0.144879733,74.78566511,35.33011429,1,1.52,1.06,0,3476,3.1754579072761184,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,12.330349274885362,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_299
142,0.002602659,74.77453727,35.3327117,0,1.52,1.06,0,3664,3.582447089080678,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,12.15283842491683,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_299
143,0.002475688,74.77247274,35.33907494,0,1.52,1.06,0,3594,3.29771657384178,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,12.735963682248755,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_299
144,0.007675641,74.7534562,35.32318645,0,1.52,1.06,0,3759,5.726638071680301,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,10.513735029213931,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_299
145,0.00316577,74.75961412,35.33208302,0,1.52,1.06,0,3682,4.699052597100795,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,11.619098443136249,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_299
146,0.166998319,74.67515644,35.3995404,1,5.99,1.02,0,3387,2.800073327858992,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,19.069853530707647,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_298
147,0.01608893,74.66847493,35.41212792,0,5.99,1.02,0,3108,1.275480720134124,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,20.56866775837657,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_298
148,0.004986959,74.0523068,34.83389651,0,0.22,1.74,0,3546,10.772304642112571,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,75.3995356862242,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
149,0.000854494,74.04752147,34.86540498,0,0.22,1.74,0,3814,11.152256350827624,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,73.76080695826982,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
150,0.05902182,74.05034249,34.8657307,0,0.22,1.74,0,3819,10.892477041925863,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,73.52615513374218,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
151,0.003372502,74.09311957,34.83634007,0,-0.81,1.73,0,3713,8.293841849488247,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,72.24831184654285,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
152,0.000671565,74.09156809,34.83716701,0,-0.81,1.73,0,3715,8.460044098040608,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,72.30496707895495,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
153,0.000522017,74.11346041,34.86356357,0,-0.81,1.73,0,4119,5.399750850476657,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,68.94350343670601,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
154,0.003418232,74.09757709,34.86017989,0,-0.81,1.73,0,3690,6.884545285868371,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,70.33616283221569,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
155,0.005699431,74.10550667,34.98459103,0,-0.81,1.73,0,3437,12.7063825802069,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,62.54841167283564,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
156,0.039218784,74.17846435,35.09351066,0,-0.81,1.73,0,4101,16.883058833772992,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.84864422216883,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
157,0.000556991,74.18272625,35.08497822,0,-0.81,1.73,0,4245,17.833863590461274,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.770772761154895,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
158,0.000883882,74.17987832,35.08635132,0,-0.81,1.73,0,4207,17.544882360842387,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.969140332804145,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
159,0.003667438,74.20178219,35.07265082,0,-0.81,1.73,0,4336,18.97011379168073,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,50.590873795934876,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
160,0.046522634,74.1774635,35.0741868,0,-0.81,1.73,0,4042,18.4113680344277,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,52.61535928338309,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
161,0.006053636,74.17690056,35.08390104,0,-0.81,1.73,0,4155,17.56177947101476,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,52.312516392272265,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
162,0.017931692,74.14545526,34.86060714,0,-0.81,1.73,0,3929,3.181874466726485,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,66.81780321839231,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_296
163,0.004327633,74.24018039,35.02785494,0,-0.81,1.73,0,4421,17.45594290768809,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,49.41105796594195,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
164,0.000968107,74.23841107,35.02842331,0,-0.81,1.73,0,4409,17.454562221106507,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,49.525513035282174,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_296
